strategy,parameter,name,filename,N,size,periodic,symmetry,heuristic,attempts,contradictions,successes,contradiction_rate,avg_observations
Relative,0.2,Knot,Knot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,832.3
Relative,0.2,LessRooms,LessRooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,839.4
Relative,0.2,Mountains,Mountains_N3_size48.png,3,48,True,2,Entropy,100,2,98,2,2434.2
Relative,0.2,Office,Office_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,693.5
Relative,0.2,Paths,Paths_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1116.8
Relative,0.2,Platformer,Platformer_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,567.2
Relative,0.2,Platformer,Platformer_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,476.6
Relative,0.2,RedMaze,RedMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,634.4
Relative,0.2,Rooms,Rooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,588.7
Relative,0.2,Rule126,Rule126_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,118
Relative,0.2,SimpleKnot,SimpleKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,734.6
Relative,0.2,SimpleMaze,SimpleMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,1238
Relative,0.2,SimpleWall,SimpleWall_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,292.6
Relative,0.2,SimpleWall,SimpleWall_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,339.6
Relative,0.2,SimpleWall,SimpleWall_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,600.9
Relative,0.2,SimpleWall,SimpleWall_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,605
Relative,0.2,TrickKnot,TrickKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,622.3
Relative,0.2,Village,Village_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,542
Relative,0.2,Water,Water_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,266.8
Relative,0.2,Cat,Cat_N3_size80.png,3,80,True,2,Entropy,100,1,99,1,2345.4
Relative,0.2,Cats,Cats_N3_size48.png,3,48,True,2,Entropy,100,1,99,1,1325
Relative,0.2,Skyline2,Skyline2_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,839.2
Relative,0.2,Angular,Angular_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,700.3
Relative,0.2,City,City_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,423.1
Relative,0.2,ColoredCity,ColoredCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,203
Relative,0.2,Dungeon,Dungeon_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1269.3
Relative,0.2,Lake,Lake_N3_size60.png,3,60,True,8,Entropy,100,0,100,0,1581.2
Relative,0.2,Link,Link_N3_size48.png,3,48,True,8,Entropy,100,3,97,3,3578.6
Relative,0.2,Link2,Link2_N3_size48.png,3,48,True,8,Entropy,100,3,97,3,3900.4
Relative,0.2,Mazelike,Mazelike_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,640.8
Relative,0.2,Nested,Nested_N3_size48.png,3,48,True,8,Entropy,100,7,93,7,7076.8
Relative,0.2,MagicOffice,MagicOffice_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,903.6
Relative,0.2,Office2,Office2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1171.6
Relative,0.2,Qud,Qud_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,1976.6
Relative,0.2,RedDot,RedDot_N3_size48.png,3,48,True,8,Entropy,100,3,97,3,3430.2
Relative,0.2,ScaledMaze,ScaledMaze_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2134.6
Relative,0.2,Sewers,Sewers_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,829
Relative,0.2,Skew1,Skew1_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,807.6
Relative,0.2,Skew2,Skew2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,682.7
Relative,0.2,SmileCity,SmileCity_N3_size48.png,3,48,True,8,Entropy,100,2,98,2,2194.6
Relative,0.2,Spirals,Spirals_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,601.5
Relative,0.2,Town,Town_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,474.9
Relative,0.2,Wall,Wall_N2_size48.png,2,48,False,1,Entropy,100,0,100,0,391.7
Relative,0.2,Wall,Wall_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,343.5
Relative,0.2,Wall,Wall_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,298.5
Relative,0.2,Lines,Lines_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,764.1
Relative,0.2,WalledDot,WalledDot_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,407.1
Relative,0.2,NotKnot,NotKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,494.6
Relative,0.2,Sand,Sand_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1342.7
Relative,0.2,Wrinkles,Wrinkles_N3_size120.png,3,120,True,8,MRV,100,0,100,0,4213
Relative,0.2,3Bricks,3Bricks_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,790.7
Relative,0.2,Circle,Circle_N3_size90.png,3,90,True,1,MRV,100,4,96,4,6512.1
Relative,0.2,Circle,Circle_N4_size90.png,4,90,True,1,MRV,100,10,90,10,10860.9
Relative,0.2,Disk,Disk_N3_size90.png,3,90,True,1,MRV,100,1,99,1,4600.9
Relative,0.2,Disk,Disk_N3_size90.png,3,90,True,8,MRV,100,0,100,0,3500.1
Relative,0.2,Disk,Disk_N4_size90.png,4,90,True,8,MRV,100,0,100,0,1955.5
Relative,0.2,BrownFox,BrownFox_N4_size90.png,4,90,False,1,MRV,100,0,100,0,995.8
Relative,0.3,Chess,Chess_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,1
Relative,0.3,Skyline,Skyline_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,636.7
Relative,0.3,Flowers,Flowers_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,586.3
Relative,0.3,Hogs,Hogs_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,699.2
Relative,0.3,Hogs,Hogs_N2_size48.png,2,48,True,8,Entropy,100,4,96,4,5423.3
Relative,0.3,Knot,Knot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,838.5
Relative,0.3,LessRooms,LessRooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,839.8
Relative,0.3,Mountains,Mountains_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,445.1
Relative,0.3,Office,Office_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,694.9
Relative,0.3,Paths,Paths_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1116.8
Relative,0.3,Platformer,Platformer_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,567.2
Relative,0.3,Platformer,Platformer_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,476.6
Relative,0.3,RedMaze,RedMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,634.4
Relative,0.3,Rooms,Rooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,588.7
Relative,0.3,Rule126,Rule126_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,118
Relative,0.3,SimpleKnot,SimpleKnot_N3_size48.png,3,48,True,8,Entropy,100,1,99,1,1733.3
Relative,0.3,SimpleMaze,SimpleMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,1238
Relative,0.3,SimpleWall,SimpleWall_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,294.8
Relative,0.3,SimpleWall,SimpleWall_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,343.5
Relative,0.3,SimpleWall,SimpleWall_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,601.9
Relative,0.3,SimpleWall,SimpleWall_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,607.8
Relative,0.3,TrickKnot,TrickKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,623.6
Relative,0.3,Village,Village_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,542
Relative,0.3,Water,Water_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,267.4
Relative,0.3,Cat,Cat_N3_size80.png,3,80,True,2,Entropy,100,0,100,0,1573.5
Relative,0.3,Cats,Cats_N3_size48.png,3,48,True,2,Entropy,100,2,98,2,2334.2
Relative,0.3,Skyline2,Skyline2_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,843.9
Relative,0.3,Angular,Angular_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,700.3
Relative,0.3,City,City_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,423.5
Relative,0.3,ColoredCity,ColoredCity_N3_size48.png,3,48,True,8,Entropy,100,1,99,1,1202
Relative,0.3,Dungeon,Dungeon_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1269.3
Relative,0.3,Lake,Lake_N3_size60.png,3,60,True,8,Entropy,100,0,100,0,1584.7
Relative,0.3,Link,Link_N3_size48.png,3,48,True,8,Entropy,100,1,99,1,1620.7
Relative,0.3,Link2,Link2_N3_size48.png,3,48,True,8,Entropy,100,3,97,3,4033.5
Relative,0.3,Mazelike,Mazelike_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,644.4
Relative,0.3,Nested,Nested_N3_size48.png,3,48,True,8,Entropy,100,1,99,1,1087.5
Relative,0.3,MagicOffice,MagicOffice_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,904
Relative,0.3,Office2,Office2_N3_size48.png,3,48,True,8,Entropy,100,1,99,1,2171.5
Relative,0.3,Qud,Qud_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,1977.4
Relative,0.3,RedDot,RedDot_N3_size48.png,3,48,True,8,Entropy,100,3,97,3,3433.3
Relative,0.3,ScaledMaze,ScaledMaze_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2134.6
Relative,0.3,Sewers,Sewers_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,829.2
Relative,0.3,Skew1,Skew1_N3_size48.png,3,48,True,8,Entropy,100,2,98,2,2804.6
Relative,0.3,Skew2,Skew2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,704.2
Relative,0.3,SmileCity,SmileCity_N3_size48.png,3,48,True,8,Entropy,100,1,99,1,1202.6
Relative,0.3,Spirals,Spirals_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,621.8
Relative,0.3,Town,Town_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,478
Relative,0.3,Wall,Wall_N2_size48.png,2,48,False,1,Entropy,100,0,100,0,391.7
Relative,0.3,Wall,Wall_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,343.5
Relative,0.3,Wall,Wall_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,299.7
Relative,0.3,Lines,Lines_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,764.1
Relative,0.3,WalledDot,WalledDot_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,409.1
Relative,0.3,NotKnot,NotKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,494.3
Relative,0.3,Sand,Sand_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1344
Relative,0.3,Wrinkles,Wrinkles_N3_size120.png,3,120,True,8,MRV,100,0,100,0,4218.8
Relative,0.3,3Bricks,3Bricks_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,827.1
Relative,0.3,Circle,Circle_N3_size90.png,3,90,True,1,MRV,100,5,95,5,8116.4
Relative,0.3,Circle,Circle_N4_size90.png,4,90,True,1,MRV,100,3,97,3,4164.9
Relative,0.3,Disk,Disk_N3_size90.png,3,90,True,1,MRV,100,1,99,1,5298.8
Relative,0.3,Disk,Disk_N3_size90.png,3,90,True,8,MRV,100,0,100,0,3693.9
Relative,0.3,Disk,Disk_N4_size90.png,4,90,True,8,MRV,100,0,100,0,1963.9
Relative,0.3,BrownFox,BrownFox_N4_size90.png,4,90,False,1,MRV,100,0,100,0,1046.1
Relative,0.4,Chess,Chess_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,1
Relative,0.4,Skyline,Skyline_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,636.7
Relative,0.4,Flowers,Flowers_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,601
Relative,0.4,Hogs,Hogs_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,699.2
Relative,0.4,Hogs,Hogs_N2_size48.png,2,48,True,8,Entropy,100,1,99,1,2577.2
Relative,0.4,Knot,Knot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,849.4
Relative,0.4,LessRooms,LessRooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,841
Relative,0.4,Mountains,Mountains_N3_size48.png,3,48,True,2,Entropy,100,1,99,1,1446.7
Relative,0.4,Office,Office_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,696.7
Relative,0.4,Paths,Paths_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1116.8
Relative,0.4,Platformer,Platformer_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,567.2
Relative,0.4,Platformer,Platformer_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,476.6
Relative,0.4,RedMaze,RedMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,634.4
Relative,0.4,Rooms,Rooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,588.7
Relative,0.4,Rule126,Rule126_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,118
Relative,0.4,SimpleKnot,SimpleKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,751.6
Relative,0.4,SimpleMaze,SimpleMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,1238
Relative,0.4,SimpleWall,SimpleWall_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,298.4
Relative,0.4,SimpleWall,SimpleWall_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,347
Relative,0.4,SimpleWall,SimpleWall_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,602.4
Relative,0.4,SimpleWall,SimpleWall_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,610.6
Relative,0.4,TrickKnot,TrickKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,623.8
Relative,0.4,Village,Village_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,542
Relative,0.4,Water,Water_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,267.3
Relative,0.4,Cat,Cat_N3_size80.png,3,80,True,2,Entropy,100,1,99,1,2569.2
Relative,0.4,Cats,Cats_N3_size48.png,3,48,True,2,Entropy,100,3,97,3,3347.5
Relative,0.4,Skyline2,Skyline2_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,845.1
Relative,0.4,Angular,Angular_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,700.3
Relative,0.4,City,City_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,423.9
Relative,0.4,ColoredCity,ColoredCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,206.1
Relative,0.4,Dungeon,Dungeon_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1269.3
Relative,0.4,Lake,Lake_N3_size60.png,3,60,True,8,Entropy,100,0,100,0,1586
Relative,0.4,Link,Link_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,705.5
Relative,0.4,Link2,Link2_N3_size48.png,3,48,True,8,Entropy,100,4,96,4,5198.1
Relative,0.4,Mazelike,Mazelike_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,653.2
Relative,0.4,Nested,Nested_N3_size48.png,3,48,True,8,Entropy,100,3,97,3,3090.4
Relative,0.4,MagicOffice,MagicOffice_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,906.4
Relative,0.4,Office2,Office2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1193.7
Relative,0.4,Qud,Qud_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,1979.6
Relative,0.4,RedDot,RedDot_N3_size48.png,3,48,True,8,Entropy,100,3,97,3,3490.5
Relative,0.4,ScaledMaze,ScaledMaze_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2134.6
Relative,0.4,Sewers,Sewers_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,829.7
Relative,0.4,Skew1,Skew1_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,897.8
Relative,0.4,Skew2,Skew2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,732.6
Relative,0.4,SmileCity,SmileCity_N3_size48.png,3,48,True,8,Entropy,100,1,99,1,1209
Relative,0.4,Spirals,Spirals_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,630.6
Relative,0.4,Town,Town_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,487.3
Relative,0.4,Wall,Wall_N2_size48.png,2,48,False,1,Entropy,100,0,100,0,391.7
Relative,0.4,Wall,Wall_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,343.5
Relative,0.4,Wall,Wall_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,301.1
Relative,0.4,Lines,Lines_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,764.1
Relative,0.4,WalledDot,WalledDot_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,411.2
Relative,0.4,NotKnot,NotKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,494.4
Relative,0.4,Sand,Sand_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1345.4
Relative,0.4,Wrinkles,Wrinkles_N3_size120.png,3,120,True,8,MRV,100,0,100,0,4238.9
Relative,0.4,3Bricks,3Bricks_N3_size48.png,3,48,True,1,Entropy,100,1,99,1,1818.1
Relative,0.4,Circle,Circle_N3_size90.png,3,90,True,1,MRV,100,2,98,2,5646.2
Relative,0.4,Circle,Circle_N4_size90.png,4,90,True,1,MRV,100,5,95,5,6316.8
Relative,0.4,Disk,Disk_N3_size90.png,3,90,True,1,MRV,100,1,99,1,6132.3
Relative,0.4,Disk,Disk_N3_size90.png,3,90,True,8,MRV,100,0,100,0,3921.3
Relative,0.4,Disk,Disk_N4_size90.png,4,90,True,8,MRV,100,0,100,0,1956.8
Relative,0.4,BrownFox,BrownFox_N4_size90.png,4,90,False,1,MRV,100,0,100,0,1043.1
Relative,0.5,Chess,Chess_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,1
Relative,0.5,Skyline,Skyline_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,636.7
Relative,0.5,Flowers,Flowers_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,611
Relative,0.5,Hogs,Hogs_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,699.2
Relative,0.5,Hogs,Hogs_N2_size48.png,2,48,True,8,Entropy,100,2,98,2,3807.2
Relative,0.5,Knot,Knot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,857.7
Relative,0.5,LessRooms,LessRooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,841.8
Relative,0.5,Mountains,Mountains_N3_size48.png,3,48,True,2,Entropy,100,2,98,2,2439.6
Relative,0.5,Office,Office_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,697.4
Relative,0.5,Paths,Paths_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1116.8
Relative,0.5,Platformer,Platformer_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,567.2
Relative,0.5,Platformer,Platformer_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,476.6
Relative,0.5,RedMaze,RedMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,634.4
Relative,0.5,Rooms,Rooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,588.7
Relative,0.5,Rule126,Rule126_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,118
Relative,0.5,SimpleKnot,SimpleKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,750.7
Relative,0.5,SimpleMaze,SimpleMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,1238
Relative,0.5,SimpleWall,SimpleWall_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,297.4
Relative,0.5,SimpleWall,SimpleWall_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,349.8
Relative,0.5,SimpleWall,SimpleWall_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,604.6
Relative,0.5,SimpleWall,SimpleWall_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,615.2
Relative,0.5,TrickKnot,TrickKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,626.5
Relative,0.5,Village,Village_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,542
Relative,0.5,Water,Water_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,267.8
Relative,0.5,Cat,Cat_N3_size80.png,3,80,True,2,Entropy,100,1,99,1,2732.1
Relative,0.5,Cats,Cats_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,363
Relative,0.5,Skyline2,Skyline2_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,843.3
Relative,0.5,Angular,Angular_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,700.3
Relative,0.5,City,City_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,424.3
Relative,0.5,ColoredCity,ColoredCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,208.4
Relative,0.5,Dungeon,Dungeon_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1269.3
Relative,0.5,Lake,Lake_N3_size60.png,3,60,True,8,Entropy,100,0,100,0,1588.8
Relative,0.5,Link,Link_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,729.8
Relative,0.5,Link2,Link2_N3_size48.png,3,48,True,8,Entropy,100,2,98,2,3265
Relative,0.5,Mazelike,Mazelike_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,660.8
Relative,0.5,Nested,Nested_N3_size48.png,3,48,True,8,Entropy,100,2,98,2,2090.6
Relative,0.5,MagicOffice,MagicOffice_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,913.6
Relative,0.5,Office2,Office2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1208.8
Relative,0.5,Qud,Qud_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,1979.7
Relative,0.5,RedDot,RedDot_N3_size48.png,3,48,True,8,Entropy,100,1,99,1,1544.4
Relative,0.5,ScaledMaze,ScaledMaze_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2134.6
Relative,0.5,Sewers,Sewers_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,829.9
Relative,0.5,Skew1,Skew1_N3_size48.png,3,48,True,8,Entropy,100,1,99,1,1921.8
Relative,0.5,Skew2,Skew2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,730.3
Relative,0.5,SmileCity,SmileCity_N3_size48.png,3,48,True,8,Entropy,100,1,99,1,1215.4
Relative,0.5,Spirals,Spirals_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,636.7
Relative,0.5,Town,Town_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,492.8
Relative,0.5,Wall,Wall_N2_size48.png,2,48,False,1,Entropy,100,0,100,0,391.7
Relative,0.5,Wall,Wall_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,343.5
Relative,0.5,Wall,Wall_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,301.9
Relative,0.5,Lines,Lines_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,764.1
Relative,0.5,WalledDot,WalledDot_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,411.8
Relative,0.5,NotKnot,NotKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,495
Relative,0.5,Sand,Sand_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1346.2
Relative,0.5,Wrinkles,Wrinkles_N3_size120.png,3,120,True,8,MRV,100,0,100,0,4260.7
Relative,0.5,3Bricks,3Bricks_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,855.3
Relative,0.5,Circle,Circle_N3_size90.png,3,90,True,1,MRV,100,3,97,3,7568.4
Relative,0.5,Circle,Circle_N4_size90.png,4,90,True,1,MRV,100,3,97,3,4605
Relative,0.5,Disk,Disk_N3_size90.png,3,90,True,1,MRV,100,1,99,1,6538.2
Relative,0.5,Disk,Disk_N3_size90.png,3,90,True,8,MRV,100,0,100,0,4197.4
Relative,0.5,Disk,Disk_N4_size90.png,4,90,True,8,MRV,100,0,100,0,1971.7
Relative,0.5,BrownFox,BrownFox_N4_size90.png,4,90,False,1,MRV,100,0,100,0,1078.5
Relative,0.6,Chess,Chess_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,1
Relative,0.6,Skyline,Skyline_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,636.7
Relative,0.6,Flowers,Flowers_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,654.7
Relative,0.6,Hogs,Hogs_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,699.2
Relative,0.6,Hogs,Hogs_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,1866.1
Relative,0.6,Knot,Knot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,859.6
Relative,0.6,LessRooms,LessRooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,842.8
Relative,0.6,Mountains,Mountains_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,453.3
Relative,0.6,Office,Office_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,698.7
Relative,0.6,Paths,Paths_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1116.8
Relative,0.6,Platformer,Platformer_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,567.2
Relative,0.6,Platformer,Platformer_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,476.6
Relative,0.6,RedMaze,RedMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,634.4
Relative,0.6,Rooms,Rooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,588.7
Relative,0.6,Rule126,Rule126_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,118
Relative,0.6,SimpleKnot,SimpleKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,761.4
Relative,0.6,SimpleMaze,SimpleMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,1238
Relative,0.6,SimpleWall,SimpleWall_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,299.7
Relative,0.6,SimpleWall,SimpleWall_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,350.6
Relative,0.6,SimpleWall,SimpleWall_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,604.2
Relative,0.6,SimpleWall,SimpleWall_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,627.5
Relative,0.6,TrickKnot,TrickKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,628.4
Relative,0.6,Village,Village_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,542
Relative,0.6,Water,Water_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,267.3
Relative,0.6,Cat,Cat_N3_size80.png,3,80,True,2,Entropy,100,1,99,1,2719.5
Relative,0.6,Cats,Cats_N3_size48.png,3,48,True,2,Entropy,100,1,99,1,1364
Relative,0.6,Skyline2,Skyline2_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,844.7
Relative,0.6,Angular,Angular_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,700.3
Relative,0.6,City,City_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,424.6
Relative,0.6,ColoredCity,ColoredCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,208.1
